id,issue_type,latitude,longitude,ward,date,severity,status,resolution_days,rainfall_mm,traffic_density,population_density,affected_population,trust_score,priority_score,verification_count,economic_impact_inr
ISS-06781,construction_hazard,12.99441,77.546581,Rajajinagar,2024-12-04,critical,resolved,2,0,100,19000,994,78,59,9,29019
ISS-06782,garbage,12.942733,77.582586,Jayanagar,2023-12-19,high,reported,,0,100,20000,265,81,56,14,4638
ISS-06783,garbage,13.088332,77.604672,Yelahanka,2023-04-07,medium,reported,,0,43.8,8000,281,52,20,3,13210
ISS-06784,water_leakage,12.922241,77.58027,Jayanagar,2024-08-21,low,verified,,77.6,100,20000,563,63,34,7,31840
ISS-06785,open_manhole,12.893094,77.664835,HSR Layout,2024-01-05,medium,reported,,0,69.9,14000,494,58,47,9,12662
ISS-06786,open_manhole,12.917989,77.614159,Koramangala,2025-04-04,low,verified,,0,100,18000,639,42,66,8,8213
ISS-06787,flooding,13.094236,77.615468,Yelahanka,2023-09-25,medium,in_progress,,78.6,55.4,8000,343,44,55,10,18662
ISS-06788,water_leakage,12.848813,77.692925,Electronic City,2025-01-31,low,verified,,0,41.7,9000,431,53,54,20,12787
ISS-06789,pothole,12.920275,77.659219,HSR Layout,2025-03-19,low,resolved,20,0,73.9,14000,392,57,20,23,14138
ISS-06790,flooding,13.098927,77.597976,Yelahanka,2023-07-23,low,verified,,67.8,52.9,8000,197,41,44,29,4258
ISS-06791,flooding,12.899022,77.587961,Bannerghatta,2024-01-11,low,resolved,24,0,38.0,7000,299,94,30,7,16404
ISS-06792,streetlight,12.96721,77.542004,Vijayanagar,2024-05-23,low,resolved,117,0,83.3,18000,609,74,45,3,18151
ISS-06793,pothole,12.961988,77.678016,Marathahalli,2024-11-16,medium,reported,,69.1,78.7,16000,193,53,52,27,6689
ISS-06794,flooding,12.895874,77.573254,JP Nagar,2025-02-13,medium,in_progress,,0,95.0,16000,193,89,60,3,6988
ISS-06795,pothole,12.981729,77.552016,Rajajinagar,2024-08-26,high,reported,,39.5,100,19000,1204,61,69,17,45480
ISS-06796,open_manhole,12.923263,77.575232,Jayanagar,2024-06-01,low,in_progress,,74.3,100,20000,634,88,70,8,22270
ISS-06797,streetlight,12.999078,77.566532,Malleswaram,2024-05-23,low,verified,,0,100,22000,954,43,42,12,26893
ISS-06798,road_damage,13.09093,77.588571,Yelahanka,2025-02-03,medium,in_progress,,0,54.7,8000,129,87,93,1,3192
ISS-06799,open_manhole,12.924692,77.636043,HSR Layout,2024-08-14,medium,reported,,0,76.7,14000,690,83,86,23,35219
ISS-06800,flooding,12.892089,77.637207,HSR Layout,2023-06-18,medium,reported,,51.4,84.8,14000,120,62,80,8,5703
ISS-06801,pothole,12.90188,77.605852,BTM Layout,2024-06-23,high,reported,,30.2,78.1,17000,751,92,87,6,31316
ISS-06802,flooding,12.964356,77.624437,Indiranagar,2023-04-24,high,in_progress,,0,65.2,15000,580,42,72,25,31062
ISS-06803,pothole,13.051134,77.587666,Hebbal,2024-07-11,high,resolved,3,0,59.5,11000,768,48,64,30,40182
ISS-06804,garbage,12.985983,77.576053,Malleswaram,2023-04-15,critical,in_progress,,0,100,22000,339,65,64,24,11915
ISS-06805,open_manhole,12.989833,77.536901,Rajajinagar,2023-10-26,medium,resolved,37,17.1,91.7,19000,730,76,30,13,33635
ISS-06806,water_leakage,12.991557,77.549831,Vijayanagar,2023-12-12,critical,in_progress,,0,100,18000,1563,82,47,22,74872
ISS-06807,flooding,12.991328,77.535409,Vijayanagar,2025-05-11,medium,reported,,0,94.7,18000,820,63,76,14,39644
ISS-06808,construction_hazard,12.904771,77.587228,Bannerghatta,2025-05-01,medium,verified,,0,48.2,7000,180,47,95,5,6049
ISS-06809,streetlight,12.893051,77.577845,JP Nagar,2024-11-19,high,in_progress,,70.3,93.7,16000,590,52,72,20,33483
ISS-06810,flooding,13.01783,77.616881,Hebbal,2025-02-13,high,in_progress,,0,72.6,11000,395,67,77,24,17064
ISS-06811,water_leakage,13.090061,77.600233,Yelahanka,2024-12-13,medium,reported,,0,52.3,8000,171,64,28,7,7157
ISS-06812,open_manhole,12.913183,77.588858,Jayanagar,2023-03-10,high,resolved,5,0,100,20000,1044,57,30,13,20923
ISS-06813,road_damage,13.082081,77.582026,Yelahanka,2024-10-12,medium,in_progress,,0,42.6,8000,88,73,40,26,3637
ISS-06814,construction_hazard,12.916182,77.605107,JP Nagar,2024-04-21,low,resolved,57,0,95.4,16000,469,64,46,13,17061
ISS-06815,flooding,12.825545,77.664784,Electronic City,2023-08-31,critical,in_progress,,0,60.0,9000,273,70,41,5,4699
ISS-06816,flooding,13.001919,77.554306,Malleswaram,2023-05-28,medium,in_progress,,0,100,22000,836,53,42,19,32630
ISS-06817,pothole,13.03934,77.61663,Hebbal,2025-02-19,low,verified,,0,68.8,11000,101,55,75,0,4428
ISS-06818,pothole,13.019982,77.598047,Hebbal,2024-07-27,medium,resolved,28,69.3,70.0,11000,300,90,70,14,6277
ISS-06819,construction_hazard,12.91433,77.651896,HSR Layout,2023-12-12,low,verified,,0,66.1,14000,155,86,43,12,6410
ISS-06820,pothole,12.899031,77.617873,BTM Layout,2023-11-18,critical,reported,,0,79.3,17000,1564,84,40,14,60211
ISS-06821,open_manhole,12.946805,77.60304,Jayanagar,2024-04-05,high,resolved,13,0,100,20000,607,95,56,5,26884
ISS-06822,road_damage,12.989022,77.7566,Whitefield,2023-09-19,critical,verified,,46.4,54.3,12000,584,76,67,3,35004
ISS-06823,streetlight,12.917604,77.610484,Koramangala,2025-05-01,low,resolved,82,0,93.3,18000,678,74,76,1,35454
ISS-06824,pothole,12.953299,77.534081,Vijayanagar,2023-06-25,low,reported,,19.3,89.4,18000,332,93,41,4,11344
ISS-06825,streetlight,12.91131,77.59504,JP Nagar,2023-11-29,medium,in_progress,,0,82.2,16000,83,44,72,13,2159
ISS-06826,flooding,12.972121,77.640551,Indiranagar,2025-02-05,high,reported,,0,65.7,15000,915,87,72,30,51198
ISS-06827,streetlight,12.922412,77.598024,JP Nagar,2024-04-07,medium,reported,,0,73.2,16000,572,70,39,4,28595
ISS-06828,garbage,12.928459,77.624038,Koramangala,2023-08-16,medium,resolved,9,12.7,96.1,18000,119,74,74,22,4786
ISS-06829,water_leakage,12.834983,77.685567,Electronic City,2024-07-03,low,reported,,0,53.6,9000,288,67,30,17,15130
ISS-06830,flooding,12.912873,77.630256,HSR Layout,2025-03-06,high,reported,,0,66.4,14000,322,64,47,10,14116
ISS-06831,pothole,12.998309,77.645003,Indiranagar,2023-06-10,medium,in_progress,,0,71.0,15000,530,66,82,2,31730
ISS-06832,pothole,12.952148,77.545144,Vijayanagar,2023-01-31,low,verified,,0,86.4,18000,534,71,46,17,21214
ISS-06833,open_manhole,12.918757,77.580285,JP Nagar,2024-02-23,high,reported,,0,74.8,16000,593,49,35,29,33290
ISS-06834,construction_hazard,12.902835,77.58225,JP Nagar,2024-06-06,low,verified,,0,93.5,16000,150,47,92,27,1669
ISS-06835,construction_hazard,12.946865,77.583463,Jayanagar,2023-11-28,critical,resolved,6,58.8,100,20000,712,85,83,11,22847
ISS-06836,garbage,12.974674,77.569484,Rajajinagar,2023-10-06,medium,resolved,23,49.4,100,19000,636,71,40,22,25958
ISS-06837,streetlight,12.991466,77.637888,Indiranagar,2025-05-23,low,reported,,0,73.8,15000,654,41,92,23,21565
ISS-06838,road_damage,12.938352,77.597457,Jayanagar,2025-01-13,low,in_progress,,0,97.1,20000,203,74,61,28,5029
ISS-06839,flooding,12.953692,77.535868,Vijayanagar,2024-09-15,medium,in_progress,,10.6,83.7,18000,123,53,72,1,7001
ISS-06840,construction_hazard,12.949563,77.681173,Marathahalli,2023-09-01,high,resolved,21,0,96.2,16000,894,64,94,24,50334
ISS-06841,construction_hazard,12.891516,77.65946,HSR Layout,2024-10-02,high,verified,,0,68.4,14000,867,69,38,11,29520
ISS-06842,garbage,12.922877,77.642071,Koramangala,2023-01-14,low,in_progress,,0,86.5,18000,231,82,46,21,10485
ISS-06843,road_damage,12.902464,77.615847,BTM Layout,2023-06-19,critical,reported,,0,78.4,17000,793,94,68,1,19052
ISS-06844,streetlight,12.885681,77.600403,Bannerghatta,2023-11-01,low,in_progress,,77.3,54.8,7000,199,52,36,16,8374
ISS-06845,streetlight,12.902995,77.597666,BTM Layout,2024-11-06,low,resolved,40,0,75.1,17000,836,54,87,4,16728
ISS-06846,pothole,13.041179,77.613036,Hebbal,2024-03-09,low,verified,,0,46.7,11000,396,85,44,21,16526
ISS-06847,open_manhole,13.018904,77.5776,Malleswaram,2023-04-20,high,verified,,0,100,22000,399,45,43,16,12169
ISS-06848,garbage,13.050584,77.580132,Hebbal,2024-02-03,medium,resolved,34,0,64.8,11000,303,86,35,2,12454
ISS-06849,flooding,12.826075,77.671787,Electronic City,2024-06-26,medium,in_progress,,0,57.7,9000,58,41,97,8,2868
ISS-06850,construction_hazard,12.948351,77.690812,Marathahalli,2023-01-31,medium,resolved,50,0,90.5,16000,279,74,64,0,5590
ISS-06851,road_damage,12.887609,77.603012,JP Nagar,2024-04-08,high,verified,,0,88.6,16000,399,50,49,16,9548
ISS-06852,construction_hazard,12.958087,77.526071,Vijayanagar,2024-03-04,low,verified,,0,88.8,18000,518,43,56,1,13384
ISS-06853,garbage,12.92826,77.577078,Jayanagar,2024-10-24,critical,verified,,0,91.9,20000,1901,50,45,14,80290
ISS-06854,flooding,13.107146,77.602795,Yelahanka,2023-10-08,high,resolved,7,0,34.5,8000,384,92,51,28,18290
ISS-06855,open_manhole,13.047831,77.578309,Hebbal,2024-03-24,medium,verified,,0,49.0,11000,309,60,50,3,9034
ISS-06856,open_manhole,12.999909,77.556254,Malleswaram,2024-01-15,medium,verified,,0,100,22000,1051,81,34,13,46292
ISS-06857,pothole,13.022013,77.597314,Hebbal,2025-05-04,high,reported,,0,51.3,11000,436,73,51,18,5961
ISS-06858,streetlight,12.908173,77.59613,Bannerghatta,2023-12-17,high,verified,,0,45.5,7000,409,71,94,15,21366
ISS-06859,road_damage,12.938698,77.578614,Jayanagar,2024-10-26,high,resolved,10,74.1,100,20000,411,61,35,1,23220
ISS-06860,construction_hazard,12.947215,77.685894,Marathahalli,2025-03-31,medium,resolved,19,0,74.1,16000,680,77,100,20,35548
ISS-06861,pothole,12.882247,77.592839,Bannerghatta,2023-08-29,medium,verified,,55.7,47.0,7000,315,66,31,18,17417
ISS-06862,garbage,12.961402,77.648744,Indiranagar,2024-02-04,medium,verified,,0,83.2,15000,256,77,33,23,15062
ISS-06863,flooding,12.902765,77.61901,BTM Layout,2025-05-03,high,in_progress,,0,81.2,17000,406,47,78,12,10583
ISS-06864,water_leakage,12.906691,77.589153,JP Nagar,2023-10-08,medium,in_progress,,32.9,77.8,16000,750,69,28,2,40528
ISS-06865,water_leakage,13.105267,77.588887,Yelahanka,2023-05-26,medium,in_progress,,0,47.9,8000,331,71,95,18,13828
ISS-06866,open_manhole,12.905971,77.591878,Bannerghatta,2025-01-11,medium,resolved,53,0,39.4,7000,320,54,29,9,5847
ISS-06867,flooding,12.905402,77.589507,JP Nagar,2024-07-10,high,in_progress,,37.6,81.3,16000,402,50,26,11,10672
ISS-06868,open_manhole,13.016584,77.552046,Malleswaram,2023-09-26,medium,in_progress,,0,100,22000,132,85,100,16,3517
ISS-06869,water_leakage,12.898493,77.593766,JP Nagar,2023-10-15,low,reported,,0,75.2,16000,367,87,53,8,12316
ISS-06870,pothole,12.895775,77.572294,JP Nagar,2023-10-13,medium,in_progress,,15.5,74.9,16000,274,59,94,9,11559
ISS-06871,garbage,12.957486,77.513079,Vijayanagar,2024-02-24,low,in_progress,,0,92.8,18000,397,43,79,14,14144
ISS-06872,garbage,12.947603,77.610206,Koramangala,2024-07-20,low,verified,,0,88.9,18000,520,58,28,10,30149
ISS-06873,flooding,12.988698,77.565367,Malleswaram,2024-08-30,low,resolved,104,23.5,100,22000,675,63,94,26,25824
ISS-06874,road_damage,13.093197,77.579829,Yelahanka,2025-03-30,low,in_progress,,0,51.6,8000,79,57,58,0,2346
ISS-06875,streetlight,13.021887,77.57757,Hebbal,2023-04-22,critical,verified,,0,50.2,11000,845,44,46,26,18484
ISS-06876,water_leakage,13.011136,77.580526,Malleswaram,2023-06-15,critical,reported,,60.2,100,22000,1902,75,81,8,92145
ISS-06877,water_leakage,12.885597,77.608019,Bannerghatta,2023-07-25,critical,resolved,3,78.8,47.7,7000,686,66,60,2,39472
ISS-06878,garbage,12.926943,77.606458,Koramangala,2024-04-28,critical,verified,,0,86.3,18000,514,76,46,29,14128
ISS-06879,streetlight,12.96323,77.629034,Indiranagar,2025-05-07,high,verified,,0,90.6,15000,1112,65,60,27,43032
ISS-06880,streetlight,12.996558,77.58456,Malleswaram,2024-04-10,low,reported,,0,100,22000,288,93,90,18,6685
ISS-06881,pothole,12.922783,77.573809,JP Nagar,2024-12-20,critical,in_progress,,0,85.6,16000,634,72,73,23,14216
ISS-06882,pothole,12.999649,77.590152,Malleswaram,2025-04-29,medium,verified,,0,100,22000,562,52,76,14,8862
ISS-06883,open_manhole,12.963629,77.743273,Whitefield,2025-02-21,medium,verified,,0,62.0,12000,596,58,97,26,11326
ISS-06884,open_manhole,13.046367,77.605726,Hebbal,2023-10-15,medium,in_progress,,0,46.7,11000,505,91,62,1,17792
ISS-06885,construction_hazard,12.971503,77.757648,Whitefield,2023-07-26,high,reported,,0,55.5,12000,282,73,80,19,14532
ISS-06886,water_leakage,12.875437,77.589891,Bannerghatta,2023-05-23,medium,resolved,11,0,52.0,7000,190,54,21,11,4137
ISS-06887,streetlight,12.822947,77.696297,Electronic City,2025-05-03,medium,verified,,0,41.6,9000,194,41,40,22,7979
ISS-06888,pothole,12.989959,77.660776,Indiranagar,2024-08-01,medium,in_progress,,51.5,79.1,15000,624,82,87,24,14510
ISS-06889,pothole,12.95838,77.743516,Whitefield,2024-02-16,high,reported,,0,56.9,12000,206,48,42,15,12174
ISS-06890,water_leakage,13.10397,77.597909,Yelahanka,2025-05-13,medium,verified,,0,41.0,8000,287,57,92,9,8464
ISS-06891,streetlight,12.908649,77.628747,HSR Layout,2023-05-12,low,reported,,0,77.8,14000,164,77,39,10,4665
ISS-06892,streetlight,12.961307,77.625775,Indiranagar,2023-01-14,high,in_progress,,0,78.4,15000,929,44,43,5,11561
ISS-06893,road_damage,12.886576,77.586455,JP Nagar,2024-03-13,low,reported,,0,87.2,16000,534,91,90,11,21560
ISS-06894,road_damage,12.826671,77.666744,Electronic City,2024-10-17,medium,resolved,8,0,61.3,9000,384,86,93,11,21553
ISS-06895,flooding,12.985861,77.591068,Malleswaram,2023-09-08,low,reported,,50.7,100,22000,1043,59,76,5,44701
ISS-06896,open_manhole,12.951764,77.643844,Koramangala,2023-01-12,medium,reported,,0,99.4,18000,676,63,51,4,7648
ISS-06897,flooding,12.955853,77.538794,Vijayanagar,2024-10-07,low,resolved,17,32.0,81.9,18000,457,72,62,8,12429
ISS-06898,road_damage,12.988655,77.766799,Whitefield,2023-02-26,low,reported,,0,67.4,12000,414,78,67,18,22741
ISS-06899,flooding,13.100584,77.593387,Yelahanka,2023-05-08,medium,in_progress,,0,55.0,8000,127,69,99,3,6084
ISS-06900,open_manhole,12.993307,77.634353,Indiranagar,2024-10-31,high,in_progress,,0,67.9,15000,240,64,24,12,7957
ISS-06901,open_manhole,13.000715,77.566751,Rajajinagar,2024-04-30,medium,reported,,0,85.1,19000,247,88,96,17,9198
ISS-06902,flooding,12.984771,77.55132,Rajajinagar,2024-11-11,critical,in_progress,,0,85.4,19000,495,41,86,10,14347
ISS-06903,road_damage,12.989945,77.552642,Malleswaram,2023-12-19,medium,verified,,0,100,22000,989,90,100,13,27773
ISS-06904,road_damage,12.980181,77.768057,Whitefield,2024-03-25,medium,verified,,0,60.7,12000,70,86,48,13,3585
ISS-06905,streetlight,12.937267,77.581518,Jayanagar,2024-11-27,high,reported,,11.7,100,20000,700,91,26,22,23694
ISS-06906,pothole,12.935492,77.621307,Koramangala,2024-12-09,medium,verified,,0,100,18000,882,85,95,1,41454
ISS-06907,pothole,13.002821,77.565219,Rajajinagar,2023-06-19,medium,verified,,46.3,100,19000,343,67,65,6,5771
ISS-06908,garbage,12.930326,77.595592,Jayanagar,2023-12-23,low,resolved,41,0,96.7,20000,368,53,69,10,17253
ISS-06909,garbage,12.998345,77.635425,Indiranagar,2025-05-08,low,verified,,0,67.1,15000,127,82,91,10,6751
ISS-06910,road_damage,13.092603,77.599953,Yelahanka,2023-04-04,medium,in_progress,,0,50.8,8000,346,95,82,9,9042
ISS-06911,construction_hazard,12.995499,77.568246,Rajajinagar,2023-06-15,critical,verified,,0,91.9,19000,851,89,37,11,24822
ISS-06912,open_manhole,12.898767,77.593885,JP Nagar,2024-08-09,low,verified,,0,73.1,16000,458,47,62,18,8373
ISS-06913,pothole,12.980017,77.63454,Indiranagar,2025-02-20,high,in_progress,,0,92.3,15000,380,94,86,10,9191
ISS-06914,road_damage,13.046305,77.584785,Hebbal,2023-03-24,high,in_progress,,0,55.3,11000,740,44,97,28,17256
ISS-06915,garbage,12.91123,77.593724,BTM Layout,2024-08-18,medium,verified,,53.3,93.9,17000,786,86,44,28,28686
ISS-06916,garbage,12.921294,77.593675,Jayanagar,2023-11-29,low,verified,,0,100,20000,628,61,41,8,30725
ISS-06917,road_damage,12.910828,77.579925,JP Nagar,2024-12-04,high,in_progress,,0,90.7,16000,1041,74,91,30,21613
ISS-06918,streetlight,12.825728,77.680078,Electronic City,2023-12-31,medium,verified,,0,42.1,9000,99,43,65,22,5613
ISS-06919,road_damage,13.004813,77.573758,Malleswaram,2023-04-11,medium,reported,,0,100,22000,150,61,86,18,6707
ISS-06920,garbage,12.971281,77.660197,Indiranagar,2023-04-14,medium,verified,,0,84.8,15000,623,62,96,21,21400
ISS-06921,water_leakage,13.028681,77.609202,Hebbal,2024-03-10,high,in_progress,,0,59.1,11000,400,92,40,27,12039
ISS-06922,water_leakage,13.015705,77.55299,Malleswaram,2024-06-12,critical,verified,,58.8,100,22000,930,43,50,21,34564
ISS-06923,flooding,12.979718,77.573758,Rajajinagar,2025-01-03,high,verified,,0,97.5,19000,366,80,66,2,4387
ISS-06924,streetlight,12.929343,77.642292,Koramangala,2023-11-13,medium,verified,,0,100,18000,307,57,41,29,12662
ISS-06925,road_damage,12.920647,77.602056,BTM Layout,2025-02-19,medium,reported,,0,91.5,17000,111,85,22,17,2430
ISS-06926,construction_hazard,12.917821,77.62927,Koramangala,2023-09-11,high,reported,,74.8,100,18000,203,93,67,17,11339
ISS-06927,road_damage,12.921476,77.585234,Jayanagar,2024-06-23,low,reported,,69.1,98.7,20000,130,91,62,20,1987
ISS-06928,streetlight,12.90278,77.651986,HSR Layout,2025-02-18,low,reported,,0,71.5,14000,226,82,35,20,2738
ISS-06929,open_manhole,12.905,77.568128,JP Nagar,2025-01-01,medium,in_progress,,0,93.7,16000,384,76,44,20,12793
ISS-06930,construction_hazard,12.975567,77.755611,Whitefield,2024-01-05,high,reported,,0,79.3,12000,503,63,32,17,11801
ISS-06931,water_leakage,12.939828,77.613509,Koramangala,2024-08-22,medium,reported,,0,90.8,18000,137,61,28,20,4993
ISS-06932,streetlight,12.978398,77.680632,Marathahalli,2023-08-26,low,in_progress,,77.4,89.3,16000,475,94,58,28,6369
ISS-06933,open_manhole,12.977744,77.657866,Indiranagar,2024-09-22,critical,in_progress,,65.8,93.7,15000,1037,49,46,25,48339
ISS-06934,pothole,12.961392,77.744169,Whitefield,2024-08-09,medium,resolved,26,70.8,71.0,12000,505,80,21,9,13078
ISS-06935,open_manhole,12.936129,77.637029,Koramangala,2025-03-22,medium,in_progress,,0,89.0,18000,770,90,33,13,18855
ISS-06936,streetlight,12.957607,77.704836,Marathahalli,2024-03-12,medium,reported,,0,96.0,16000,708,58,39,1,26881
ISS-06937,road_damage,12.986028,77.623172,Indiranagar,2024-10-21,critical,verified,,0,76.6,15000,509,63,52,3,7235
ISS-06938,pothole,12.987649,77.74316,Whitefield,2025-02-01,medium,verified,,0,57.6,12000,225,71,98,28,4641
ISS-06939,garbage,12.92476,77.595503,JP Nagar,2023-03-01,high,resolved,16,0,70.8,16000,299,91,62,19,3851
ISS-06940,road_damage,12.917531,77.584466,JP Nagar,2023-06-19,high,verified,,0,71.0,16000,841,57,54,4,12106
ISS-06941,road_damage,13.09207,77.593281,Yelahanka,2024-10-29,medium,reported,,0,34.9,8000,327,54,74,29,7731
ISS-06942,water_leakage,12.9708,77.706155,Marathahalli,2024-06-18,low,reported,,0,91.4,16000,165,85,26,21,7137
ISS-06943,streetlight,12.966998,77.63149,Indiranagar,2025-02-10,high,reported,,0,86.5,15000,1105,72,62,1,27599
ISS-06944,road_damage,12.908072,77.578752,JP Nagar,2025-04-21,high,verified,,0,78.5,16000,540,78,69,28,13712
ISS-06945,road_damage,12.896544,77.627796,HSR Layout,2023-07-30,critical,resolved,6,12.6,75.3,14000,686,54,98,2,38052
ISS-06946,streetlight,12.962427,77.67965,Marathahalli,2024-12-31,medium,resolved,31,0,77.2,16000,317,46,67,20,8305
ISS-06947,road_damage,13.099037,77.605458,Yelahanka,2025-02-22,low,verified,,0,37.5,8000,276,64,63,13,4821
ISS-06948,water_leakage,12.96961,77.53913,Vijayanagar,2025-04-24,medium,in_progress,,0,91.6,18000,647,93,99,14,13775
ISS-06949,garbage,13.002428,77.552307,Rajajinagar,2024-11-05,critical,reported,,0,100,19000,997,45,47,4,14824
ISS-06950,garbage,12.920143,77.59051,JP Nagar,2024-05-05,critical,reported,,0,70.1,16000,1159,50,71,0,59940
ISS-06951,garbage,12.92075,77.602858,BTM Layout,2024-05-17,low,verified,,0,90.9,17000,597,70,77,6,13056
ISS-06952,open_manhole,12.922447,77.661492,HSR Layout,2024-03-09,high,resolved,16,0,63.4,14000,592,76,22,29,9250
ISS-06953,pothole,13.053666,77.586226,Hebbal,2024-07-19,high,verified,,51.1,48.8,11000,113,88,72,12,6646
ISS-06954,flooding,12.984083,77.566719,Rajajinagar,2024-10-22,low,resolved,90,69.9,94.4,19000,470,50,59,0,4910
ISS-06955,open_manhole,12.936311,77.63297,Koramangala,2024-07-03,high,in_progress,,30.1,100,18000,1089,68,45,30,57852
ISS-06956,open_manhole,12.941251,77.616805,Koramangala,2025-01-22,high,reported,,0,100,18000,141,55,58,13,2334
ISS-06957,water_leakage,12.998091,77.656464,Indiranagar,2023-01-26,medium,verified,,0,94.6,15000,654,41,66,20,34553
ISS-06958,open_manhole,12.832818,77.681329,Electronic City,2024-08-02,high,verified,,25.6,42.4,9000,81,55,28,16,845
ISS-06959,flooding,12.960449,77.649928,Indiranagar,2023-05-22,high,verified,,0,72.7,15000,831,47,42,16,12419
